"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Junk Bay","JM3","2003-06-25","1","Bottom Water","2.7","4.2","0.03","0.25","0.019","0.023","0.16","60","4.1","61","5.4","8","24.6","34.5"
"Junk Bay","JM3","2003-07-04","1","Surface Water","1.5","3.2","0.03","0.33","0.02","0.006","0.09","97","6.8","90","4.2","8.3","23.7","32.4"
"Junk Bay","JM3","2003-07-04","1","Middle Water","0.5","3.2","0.02","0.22","0.007","0.014","0.11","65","4.6","120","4.9","8.1","22.6","34.3"
"Junk Bay","JM3","2003-07-04","1","Bottom Water","0.3","4.5","0.02","0.17","<0.005","0.015","0.09","55","3.9","33","6.4","8.1","22.2","34.9"
"Junk Bay","JM3","2003-08-04","1","Surface Water","2.4","3.4","0.03","0.28","0.022","0.009","0.04","77","5.1","9","4.9","8.4","26.9","33.2"
"Junk Bay","JM3","2003-08-04","1","Middle Water","1.3","4.6","0.03","0.23","0.044","0.012","0.14","82","5.5","110","5.9","8.2","26.2","33.4"
"Junk Bay","JM3","2003-08-04","1","Bottom Water","1.2","5.6","0.02","0.17","0.024","0.011","0.1","63","4.2","63","7.4","8.2","25.3","34.3"
"Junk Bay","JM3","2003-09-04","1","Surface Water","0.6","1.7","0.04","0.37","0.1","0.024","0.25","72","4.6","1100","7.3","8.1","26.8","31.8"
"Junk Bay","JM3","2003-09-04","1","Middle Water","0.4","1.6","0.03","0.3","0.08","0.019","0.2","79","5.3","920","7.5","8.1","26.7","32.5"
"Junk Bay","JM3","2003-09-04","1","Bottom Water","0.3","3","0.02","0.29","0.07","0.017","0.18","79","5.2","260","8","8.1","26.5","32.9"
"Junk Bay","JM3","2003-10-20","1","Surface Water","1","4.4","0.03","0.26","0.046","0.019","0.15","85","5.7","2","10.9","8.1","26.5","32.9"
"Junk Bay","JM3","2003-10-20","1","Middle Water","0.9","4.2","0.03","0.28","0.042","0.019","0.15","84","5.6","<1","11.2","8.1","26.4","32.9"
"Junk Bay","JM3","2003-10-20","1","Bottom Water","0.8","4.1","0.03","0.26","0.042","0.019","0.15","82","5.5","3","11.1","8.2","26.4","32.9"
"Junk Bay","JM3","2003-11-14","1","Surface Water","1","3.3","0.03","0.31","0.088","0.02","0.15","71","4.9","210","8.4","8.1","24.3","32.8"
"Junk Bay","JM3","2003-11-14","1","Middle Water","0.9","5.4","0.03","0.32","0.085","0.02","0.14","77","5.3","280","8.4","8.1","24.3","32.8"
"Junk Bay","JM3","2003-11-14","1","Bottom Water","0.9","8.6","0.03","0.31","0.075","0.018","0.13","81","5.6","270","11.6","8.1","24.3","32.9"
"Junk Bay","JM3","2003-12-03","1","Surface Water","0.5","4.4","0.03","0.23","0.041","0.018","0.13","73","5.2","1","9.6","8.2","21.9","33.6"
"Junk Bay","JM3","2003-12-03","1","Middle Water","0.8","5","0.03","0.22","0.041","0.018","0.13","84","6","1","9.7","8.2","21.9","33.6"
"Junk Bay","JM3","2003-12-03","1","Bottom Water","0.8","4.3","0.03","0.2","0.041","0.018","0.13","86","6.2","6","9.9","8.2","21.9","33.6"
"Junk Bay","JM3","2004-01-09","1","Surface Water","1.4","2","0.03","0.21","0.065","0.015","0.09","95","7.3","100","7.2","8.2","18.4","33.4"
"Junk Bay","JM3","2004-01-09","1","Middle Water","1.3","1","0.03","0.22","0.066","0.014","0.09","91","7","290","7","8.2","18.4","33.3"
"Junk Bay","JM3","2004-01-09","1","Bottom Water","1.2","2.4","0.02","0.19","0.056","0.012","0.07","100","7.7","160","7.1","8.2","18.3","33.3"
"Junk Bay","JM3","2004-02-16","1","Surface Water","1.1","2.1","0.04","0.3","0.058","0.012","0.11","87","6.9","9","6.7","8","16.2","33.6"
"Junk Bay","JM3","2004-02-16","1","Middle Water","0.9","2.8","0.03","0.27","0.086","0.018","0.16","87","7","8","7.5","8","16.2","33.6"
"Junk Bay","JM3","2004-02-16","1","Bottom Water","0.8","3.9","0.03","0.26","0.089","0.018","0.16","87","7","3","11.1","8","16.2","33.6"
"Junk Bay","JM3","2004-03-12","1","Surface Water","0.9","2.8","0.05","0.38","0.2","0.035","0.29","78","7.4","190","2.8","8","19.9","33.7"
"Junk Bay","JM3","2004-03-12","1","Middle Water","0.6","5.9","0.05","0.34","0.17","0.031","0.25","79","7.5","94","5.4","8","19.8","33.9"
"Junk Bay","JM3","2004-03-12","1","Bottom Water","0.5","8.2","0.04","0.26","0.13","0.024","0.19","81","7.5","91","6","8.1","19.6","34"
"Junk Bay","JM3","2004-04-01","1","Surface Water","0.2","1.3","0.03","0.16","0.052","0.013","0.11","70","5.3","46","6.8","8.2","19","33.8"
"Junk Bay","JM3","2004-04-01","1","Middle Water","0.2","1.6","0.02","0.16","0.05","0.014","0.11","65","5","47","7","8.2","18.9","33.8"
"Junk Bay","JM3","2004-04-01","1","Bottom Water","0.3","1.6","0.02","0.16","0.052","0.014","0.11","61","4.7","50","8.1","8.1","18.9","33.9"
"Junk Bay","JM3","2004-05-06","1","Surface Water","0.7","3","0.03","0.21","0.099","0.018","0.14","78","5.4","14","8","8.1","24.2","33.7"
"Junk Bay","JM3","2004-05-06","1","Middle Water","0.5","4","0.03","0.19","0.093","0.017","0.13","92","6.3","140","8.5","8.1","24","33.8"
"Junk Bay","JM3","2004-05-06","1","Bottom Water","0.5","4.6","0.03","0.18","0.082","0.015","0.12","87","6","73","8.9","8.2","24","33.8"
"Junk Bay","JM3","2004-06-18","1","Surface Water","0.6","1.9","0.03","0.27","0.12","0.019","0.18","66","4.2","7","7.3","8","28.6","32.9"
"Junk Bay","JM3","2004-06-18","1","Middle Water","0.9","2.7","0.03","0.18","0.092","0.015","0.13","78","5.1","13","8.2","8.1","28.1","33.5"
"Junk Bay","JM3","2004-06-18","1","Bottom Water","0.7","4.7","0.02","0.11","0.048","0.009","0.06","82","5.3","2","10.6","8.1","27.9","34"
"Junk Bay","JM3","2004-07-09","1","Surface Water","1.6","1.8","0.04","0.46","0.084","0.019","0.31","87","5.9","13","7","8.1","26.2","31.2"
"Junk Bay","JM3","2004-07-09","1","Middle Water","0.5","2.3","0.02","0.16","0.021","0.013","0.12","90","6.3","100","8.4","8","23.4","33.8"
"Junk Bay","JM3","2004-07-09","1","Bottom Water","0.3","6","<0.02","0.1","0.013","0.01","0.06","89","6.3","14","9.7","8","22.8","34.5"
"Junk Bay","JM3","2004-08-20","1","Surface Water","1.2","1.7","0.03","0.23","0.085","0.016","0.14","61","4.1","140","7.8","8","25.8","32.6"
"Junk Bay","JM3","2004-08-20","1","Middle Water","1","2","0.03","0.22","0.083","0.016","0.14","63","4.3","90","7.8","8","25.7","32.7"
"Junk Bay","JM3","2004-08-20","1","Bottom Water","0.9","3.5","0.03","0.22","0.084","0.019","0.16","67","4.6","120","8.1","7.9","25.2","33.1"
"Junk Bay","JM3","2004-09-06","1","Surface Water","1.5","1.4","<0.02","0.17","0.083","0.011","0.1","103","6.8","93","7.3","8.3","28.1","31.7"
"Junk Bay","JM3","2004-09-06","1","Middle Water","0.8","2.8","<0.02","0.17","0.055","0.01","0.1","99","6.6","140","8","8.1","26.6","32.6"
"Junk Bay","JM3","2004-09-06","1","Bottom Water","0.9","4.3","<0.02","0.16","0.052","0.012","0.11","97","6.6","49","9.4","7.9","25","33.5"
"Junk Bay","JM3","2004-10-04","1","Surface Water","0.5","4.8","0.03","0.31","0.099","0.021","0.15","67","4.4","14","10.2","8.2","27.5","32.5"
"Junk Bay","JM3","2004-10-04","1","Middle Water","0.4","4.7","0.04","0.27","0.1","0.021","0.16","71","4.7","42","10.4","8.2","27.5","32.5"
"Junk Bay","JM3","2004-10-04","1","Bottom Water","0.3","9.5","0.03","0.25","0.1","0.017","0.17","73","4.8","7","12.8","8.2","27.1","32.8"
"Junk Bay","JM3","2004-11-01","1","Surface Water","0.6","1.8","0.05","0.45","0.16","0.037","0.3","79","5.4","49","8.6","8","25.5","32.5"
"Junk Bay","JM3","2004-11-01","1","Middle Water","0.6","3.2","0.05","0.42","0.13","0.032","0.25","80","5.4","210","8.8","8","25.3","32.7"
"Junk Bay","JM3","2004-11-01","1","Bottom Water","0.6","3.5","0.05","0.37","0.13","0.031","0.25","80","5.4","190","8.7","8","25.3","32.7"
"Junk Bay","JM3","2004-12-01","1","Surface Water","0.7","5.6","0.04","0.34","0.071","0.026","0.2","72","5.1","430","10.2","8.1","22.5","33"
"Junk Bay","JM3","2004-12-01","1","Middle Water","0.8","5.3","0.04","0.33","0.07","0.026","0.19","72","5.1","400","11","8.1","22.5","33"
"Junk Bay","JM3","2004-12-01","1","Bottom Water","0.6","10","0.05","0.31","0.064","0.025","0.19","72","5.1","570","13.7","8.1","22.5","33"
"Junk Bay","JM3","2005-01-05","1","Surface Water","0.7","3","0.03","0.34","0.069","0.025","0.19","74","5.8","52","9.8","8.2","17.7","32.9"
"Junk Bay","JM3","2005-01-05","1","Middle Water","0.6","3.2","0.03","0.35","0.072","0.025","0.19","79","6.2","87","9.4","8.2","17.7","32.9"
"Junk Bay","JM3","2005-01-05","1","Bottom Water","0.6","2.2","0.04","0.31","0.07","0.025","0.19","79","6.2","55","9.5","8.2","17.7","32.9"
"Junk Bay","JM3","2005-02-02","1","Surface Water","0.7","2.3","0.03","0.31","0.058","0.021","0.18","81","6.6","7100","7","8","16","32.4"
"Junk Bay","JM3","2005-02-02","1","Middle Water","0.7","1","0.03","0.31","0.068","0.018","0.18","80","6.5","7300","6.7","8","16.1","32.4"
"Junk Bay","JM3","2005-02-02","1","Bottom Water","0.5","0.9","0.03","0.28","0.056","0.016","0.15","81","6.5","7000","6.8","8","16.1","32.4"
"Junk Bay","JM3","2005-03-02","1","Surface Water","0.2","3.3","0.03","0.26","0.044","0.012","0.15","87","7.1","46","8.9","8.3","15.9","32.9"
"Junk Bay","JM3","2005-03-02","1","Middle Water","0.3","2.4","0.02","0.22","0.045","0.013","0.15","86","7","50","8.9","8.3","15.9","32.9"
"Junk Bay","JM3","2005-03-02","1","Bottom Water","0.2","2.8","0.02","0.19","0.045","0.014","0.15","86","6.9","38","10","8.3","15.9","32.9"
"Junk Bay","JM3","2005-04-06","1","Surface Water","0.7","1.5","0.02","0.19","0.054","0.013","0.11","89","6.8","22","5.3","8.3","18.7","33.5"
"Junk Bay","JM3","2005-04-06","1","Middle Water","0.5","2.7","0.02","0.17","0.046","0.012","0.1","88","6.7","46","4.9","8.3","18.6","33.5"
"Junk Bay","JM3","2005-04-06","1","Bottom Water","0.6","8","0.02","0.16","0.039","0.01","0.09","88","6.7","34","10","8.3","18.6","33.6"
"Junk Bay","JM3","2005-05-04","1","Surface Water","0.9","1.1","0.04","0.41","0.16","0.025","0.31","76","5.3","36","4.3","8.2","24","32.8"
"Junk Bay","JM3","2005-05-04","1","Middle Water","0.7","1.2","0.03","0.28","0.11","0.018","0.21","75","5.3","80","4.5","8.2","23.3","33.5"
"Junk Bay","JM3","2005-05-04","1","Bottom Water","0.6","1.6","0.02","0.24","0.096","0.015","0.17","78","5.5","75","4.8","8.2","23","33.9"
"Junk Bay","JM3","2005-06-01","1","Surface Water","0.8","2.3","<0.02","0.24","0.05","0.007","0.15","88","5.9","22","16","8.3","26.9","31.4"
"Junk Bay","JM3","2005-06-01","1","Middle Water","0.9","2.8","<0.02","0.22","0.05","0.008","0.15","86","5.8","18","15.4","8.3","26.7","31.5"
"Junk Bay","JM3","2005-06-01","1","Bottom Water","0.2","2.6","<0.02","0.2","0.046","0.007","0.14","81","5.4","63","15.5","8.3","26.5","31.6"
"Junk Bay","JM3","2005-07-04","1","Surface Water","0.6","2.5","0.02","0.22","0.042","0.013","0.15","114","7.8","3","9.3","8.6","29","20.9"
"Junk Bay","JM3","2005-07-04","1","Middle Water","2.3","2.4","<0.02","0.44","0.038","0.004","0.22","138","9.6","13","9","8.5","26","26.6"
"Junk Bay","JM3","2005-07-04","1","Bottom Water","1.5","1.7","<0.02","0.52","0.026","0.008","0.31","50","3.6","90","10","8.1","22.3","33.6"
"Junk Bay","JM3","2005-08-01","1","Surface Water","0.9","1.3","<0.02","0.26","0.091","0.003","0.16","70","4.6","17","9.6","8.5","27.5","31"
"Junk Bay","JM3","2005-08-01","1","Middle Water","0.8","1.4","<0.02","0.16","0.045","0.003","0.07","81","5.4","59","9.3","8.5","27.2","31.4"
"Junk Bay","JM3","2005-08-01","1","Bottom Water","0.8","1.7","<0.02","0.16","0.046","0.004","0.07","82","5.4","14","9.3","8.5","27.2","31.4"
"Junk Bay","JM3","2005-09-12","1","Surface Water","1","1.2","0.03","0.36","0.11","0.011","0.22","90","5.9","4","9.9","8","28.2","31.1"
"Junk Bay","JM3","2005-09-12","1","Middle Water","0.8","2","0.03","0.28","0.097","0.016","0.16","99","6.5","80","9.3","8","28","31.5"
"Junk Bay","JM3","2005-09-12","1","Bottom Water","0.6","3.4","0.03","0.21","0.081","0.015","0.14","96","6.3","150","9.9","8","27.6","31.8"
"Junk Bay","JM3","2005-10-14","1","Surface Water","0.6","2.1","0.02","0.18","0.047","0.009","0.09","91","6","37","10.4","7.9","28","32.6"
"Junk Bay","JM3","2005-10-14","1","Middle Water","0.5","3.6","0.02","0.19","0.042","0.009","0.07","94","6.1","11","17.9","7.9","27.9","32.7"
"Junk Bay","JM3","2005-10-14","1","Bottom Water","0.3","3.4","0.03","0.18","0.042","0.01","0.07","92","6","8","11.5","7.9","27.8","32.8"
"Junk Bay","JM3","2005-11-17","1","Surface Water","0.6","3.2","0.03","0.3","0.084","0.022","0.16","77","5.2","250","10.9","8","25.1","33"
"Junk Bay","JM3","2005-11-17","1","Middle Water","0.7","4.8","0.03","0.27","0.073","0.021","0.15","89","6.1","250","11.6","8","25","33"
"Junk Bay","JM3","2005-11-17","1","Bottom Water","0.7","5","0.04","0.31","0.08","0.021","0.16","90","6.2","220","13.4","8","24.9","33"
"Junk Bay","JM3","2005-12-01","1","Surface Water","0.7","3.6","0.03","0.33","0.071","0.028","0.2","68","4.8","82","10.2","8","23.3","33"
"Junk Bay","JM3","2005-12-01","1","Middle Water","0.7","2.9","0.03","0.29","0.059","0.024","0.18","46","3.2","190","10.8","8","23.2","33"
"Junk Bay","JM3","2005-12-01","1","Bottom Water","0.6","5","0.03","0.27","0.048","0.022","0.16","45","3.2","210","11.5","8","23.1","33.1"
"Junk Bay","JM3","2006-01-03","1","Surface Water","1.2","3.6","0.03","0.35","0.08","0.022","0.18","84","6.5","170","9.8","8","18.1","32.6"
"Junk Bay","JM3","2006-01-03","1","Middle Water","1.1","3.3","0.03","0.35","0.072","0.021","0.17","86","6.7","150","9.9","8","18","32.7"
"Junk Bay","JM3","2006-01-03","1","Bottom Water","1","3.8","0.03","0.29","0.064","0.02","0.15","91","7.1","100","10.6","8","18","32.7"
"Junk Bay","JM3","2006-02-01","1","Surface Water","0.8","1.9","0.04","0.43","0.16","0.032","0.25","74","5.8","170","9.9","7.9","17.6","32.5"
"Junk Bay","JM3","2006-02-01","1","Middle Water","0.8","2.3","0.04","0.42","0.15","0.031","0.24","79","6.2","690","10","7.9","17.4","32.5"
"Junk Bay","JM3","2006-02-01","1","Bottom Water","0.6","2.3","0.03","0.33","0.1","0.025","0.18","81","6.4","630","10.8","8","17.3","32.6"
"Junk Bay","JM3","2006-03-15","1","Surface Water","0.5","2.1","0.03","0.28","0.086","0.024","0.16","86","6.6","470","8.2","7.9","18.5","33"
"Junk Bay","JM3","2006-03-15","1","Middle Water","0.4","4","0.03","0.27","0.078","0.02","0.15","93","7.1","250","8","7.9","18.5","33.1"
"Junk Bay","JM3","2006-03-15","1","Bottom Water","0.3","3.7","0.02","0.21","0.06","0.015","0.12","95","7.3","52","9","8","18.5","33.2"
"Junk Bay","JM3","2006-04-20","1","Surface Water","0.5","1.5","0.03","0.33","0.12","0.022","0.2","95","6.8","65","7.7","7.7","22.3","33.1"
"Junk Bay","JM3","2006-04-20","1","Middle Water","0.4","3","0.04","0.36","0.12","0.025","0.21","99","7.1","39","8","7.7","22.2","33.1"
"Junk Bay","JM3","2006-04-20","1","Bottom Water","0.5","2.4","0.07","0.56","0.11","0.024","0.18","101","7.2","60","8.3","7.7","22","33.2"
"Junk Bay","JM3","2006-05-18","1","Surface Water","0.2","7.2","0.03","0.2","0.04","0.009","0.07","82","5.6","29","9.8","7.9","25.1","33"
"Junk Bay","JM3","2006-05-18","1","Middle Water","0.3","9.9","0.03","0.18","0.03","0.009","0.06","81","5.5","32","10","7.9","24.8","33"
"Junk Bay","JM3","2006-05-18","1","Bottom Water","<0.1","8","0.03","0.19","0.033","0.008","0.06","81","5.5","59","10.1","7.9","24.8","33"
"Junk Bay","JM3","2006-06-08","1","Surface Water","0.6","0.6","0.04","0.78","0.11","0.012","0.59","87","6","65","2.1","8.1","26.6","26.6"
"Junk Bay","JM3","2006-06-08","1","Middle Water","0.6","1","0.04","0.81","0.11","0.012","0.59","91","6.3","45","2.2","8.1","26.6","26.6"
"Junk Bay","JM3","2006-06-08","1","Bottom Water","0.4","1.1","0.03","0.25","0.025","0.008","0.14","66","4.5","41","3.4","8.1","25.3","33.4"
"Junk Bay","JM3","2006-07-05","1","Surface Water","0.9","0.8","0.03","0.53","0.07","0.005","0.28","96","6.4","16","8.5","7.8","28.5","27.4"
"Junk Bay","JM3","2006-07-05","1","Middle Water","1.1","0.7","0.03","0.55","0.076","0.008","0.29","100","6.6","34","8.5","7.8","28.3","27.5"
"Junk Bay","JM3","2006-07-05","1","Bottom Water","0.3","2.3","0.03","0.35","0.049","0.021","0.23","75","5.2","100","9.9","7.8","24.7","32"
"Junk Bay","JM3","2006-08-02","1","Surface Water","1.7","0.6","<0.02","0.3","0.035","<0.002","0.08","118","8","11","9.3","8.3","26.7","29"
"Junk Bay","JM3","2006-08-02","1","Middle Water","1.6","1.1","0.02","0.28","0.041","<0.002","0.09","120","8.1","25","9.3","8.3","26.6","29.1"
"Junk Bay","JM3","2006-08-02","1","Bottom Water","1.7","3","0.02","0.34","0.048","0.004","0.11","120","8.2","23","10.4","8.3","26.2","29.4"
"Junk Bay","JM3","2006-09-01","1","Surface Water","2.3","2","0.04","0.49","0.054","0.004","0.2","125","8.3","90","11","8.2","28.6","28.1"
"Junk Bay","JM3","2006-09-01","1","Middle Water","1","2.4","0.04","0.4","0.051","0.023","0.24","118","8","140","12.4","8.1","26.1","30.9"
"Junk Bay","JM3","2006-09-01","1","Bottom Water","0.6","1.8","0.03","0.35","0.028","0.022","0.21","91","6.3","340","12.6","7.9","24.3","33.4"
"Junk Bay","JM3","2006-10-04","1","Surface Water","0.8","1.8","0.02","0.35","0.099","0.007","0.13","88","5.9","12","11.3","7.9","26.7","32.9"
"Junk Bay","JM3","2006-10-04","1","Middle Water","0.8","2.7","0.02","0.29","0.096","0.008","0.13","89","5.9","7","11.4","7.9","26.7","32.9"
"Junk Bay","JM3","2006-10-04","1","Bottom Water","0.5","4.8","<0.02","0.26","0.072","0.008","0.1","89","5.9","8","14.2","7.9","26.5","33"
"Junk Bay","JM3","2006-11-01","1","Surface Water","0.5","6","<0.02","0.21","0.055","0.01","0.11","98","6.6","6","15.5","7.9","26.4","33"
"Junk Bay","JM3","2006-11-01","1","Middle Water","0.4","6","<0.02","0.22","0.051","0.01","0.1","100","6.7","7","16.1","7.9","26.4","33"
"Junk Bay","JM3","2006-11-01","1","Bottom Water","0.4","8","<0.02","0.24","0.051","0.01","0.1","100","6.7","<1","17.4","7.9","26.4","33"
"Junk Bay","JM3","2006-12-01","1","Surface Water","0.4","3","0.02","0.19","0.04","0.005","0.09","95","6.7","4","11.3","7.8","23.5","33.1"
"Junk Bay","JM3","2006-12-01","1","Middle Water","0.5","2.6","0.02","0.17","0.033","0.004","0.09","96","6.7","3","11.9","7.8","23.5","33.1"
"Junk Bay","JM3","2006-12-01","1","Bottom Water","0.5","3","0.02","0.2","0.034","0.013","0.1","96","6.7","2","11.9","7.8","23.5","33.1"
"Junk Bay","JM3","2007-01-02","1","Surface Water","0.6","1.4","0.04","0.27","0.054","0.02","0.13","81","6.1","350","11.2","7.6","19.6","33.4"
"Junk Bay","JM3","2007-01-02","1","Middle Water","0.7","0.6","0.04","0.23","0.053","0.018","0.13","88","6.6","420","10.6","7.6","19.5","33.5"
"Junk Bay","JM3","2007-01-02","1","Bottom Water","0.6","3.4","0.04","0.23","0.047","0.017","0.12","88","6.6","550","11.4","7.6","19.5","33.5"
"Junk Bay","JM3","2007-02-01","1","Surface Water","1.3","1.2","0.04","0.34","0.062","0.022","0.15","102","8.1","520","8.7","8.3","17.1","33"
"Junk Bay","JM3","2007-02-01","1","Middle Water","1.3","0.7","0.04","0.42","0.067","0.024","0.16","102","8","710","8.4","8.3","17.1","33"
"Junk Bay","JM3","2007-02-01","1","Bottom Water","1","1.6","0.03","0.31","0.048","0.018","0.13","102","8","450","8.8","8.3","17","33"
"Junk Bay","JM3","2007-03-01","1","Surface Water","0.5","1.4","0.02","0.15","0.044","0.006","0.06","95","7.1","80","10.1","8.1","19.4","33.7"
"Junk Bay","JM3","2007-03-01","1","Middle Water","0.7","2","0.02","0.16","0.046","0.006","0.06","96","7.2","80","10.3","8.2","19.4","33.7"
"Junk Bay","JM3","2007-03-01","1","Bottom Water","0.3","1.9","0.02","0.15","0.045","0.007","0.06","96","7.2","98","10.6","8.2","19.4","33.7"
"Junk Bay","JM3","2007-04-11","1","Surface Water","0.5","1.8","0.04","0.28","0.093","0.02","0.16","86","6.2","160","8.5","8","21.3","33.9"
"Junk Bay","JM3","2007-04-11","1","Middle Water","0.5","1.5","0.03","0.24","0.089","0.018","0.15","85","6.2","55","8.7","8","21.1","33.9"
"Junk Bay","JM3","2007-04-11","1","Bottom Water","0.4","2.8","0.03","0.2","0.073","0.014","0.12","86","6.2","58","9.8","8","21.1","34"
"Junk Bay","JM3","2007-05-02","1","Surface Water","1","3.1","0.04","0.29","0.11","0.021","0.18","76","5.3","3","10.2","8","23.6","33.4"
"Junk Bay","JM3","2007-05-02","1","Middle Water","0.6","1.6","0.03","0.24","0.095","0.019","0.15","78","5.5","11","9.5","8","23.1","33.7"
"Junk Bay","JM3","2007-05-02","1","Bottom Water","0.5","2.3","0.02","0.19","0.061","0.01","0.09","82","5.8","17","9.5","8","22.9","33.9"
"Junk Bay","JM3","2007-06-01","1","Surface Water","1.5","2.8","0.03","0.53","0.037","0.005","0.21","114","7.6","18","16.2","8.2","27.3","30.9"
"Junk Bay","JM3","2007-06-01","1","Middle Water","0.8","1.3","0.02","0.48","0.054","0.01","0.17","74","5","170","11.7","8.1","25.6","32.8"
"Junk Bay","JM3","2007-06-01","1","Bottom Water","0.4","3.7","0.03","0.29","0.072","0.016","0.16","57","3.9","48","12.1","8","25.1","33.4"
"Junk Bay","JM3","2007-07-05","1","Surface Water","1.2","1.4","0.05","0.48","0.091","0.006","0.19","102","6.9","90","38.7","8.3","26.8","29.8"
"Junk Bay","JM3","2007-07-05","1","Middle Water","0.9","3.2","0.05","0.45","0.097","0.011","0.23","95","6.4","210","37.8","8.3","26.2","30.1"
"Junk Bay","JM3","2007-07-05","1","Bottom Water","0.3","8.2","0.04","0.34","0.079","0.02","0.23","58","4","370","41.2","8.1","24","32.7"
"Junk Bay","JM3","2007-08-06","1","Surface Water","3","4.5","0.04","0.4","0.057","0.004","0.11","107","7.2","180","16.1","8.2","26.8","30.8"
"Junk Bay","JM3","2007-08-06","1","Middle Water","2.6","3.6","0.04","0.38","0.052","0.003","0.11","108","7.3","130","16","8.2","26.8","30.9"
"Junk Bay","JM3","2007-08-06","1","Bottom Water","1.6","6.5","0.04","0.39","0.08","0.012","0.19","77","5.2","460","18","8","25.2","32.2"
