"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Mirs Bay","MM5","2006-04-07","1","Middle Water","0.6","<0.5","0.04","0.19","0.017","0.005","0.02","127","9.5","<1","7.1","8.1","20","32.8"
"Mirs Bay","MM5","2006-04-07","1","Bottom Water","0.4","0.8","0.02","0.13","0.025","0.004","0.04","107","8.1","<1","7.8","8.1","19","32.9"
"Mirs Bay","MM5","2006-05-10","1","Surface Water","0.6","0.6","<0.02","0.16","0.048","<0.002","0.05","88","5.8","<1","2.8","8","27.6","31.9"
"Mirs Bay","MM5","2006-05-10","1","Middle Water","0.5","1","<0.02","0.14","0.005","<0.002","0.01","84","5.9","<1","3","8","23.9","32.8"
"Mirs Bay","MM5","2006-05-10","1","Bottom Water","0.5","1.3","<0.02","0.2","0.028","0.005","0.08","69","4.9","<1","3.7","7.9","22.8","33.1"
"Mirs Bay","MM5","2006-06-07","1","Surface Water","0.5","0.9","<0.02","0.14","0.02","0.004","0.02","102","6.9","<1","2.9","8.1","26.1","31.6"
"Mirs Bay","MM5","2006-06-07","1","Middle Water","<0.1","1.8","<0.02","0.18","0.016","0.009","0.08","82","5.6","<1","3.1","8.1","25","33"
"Mirs Bay","MM5","2006-06-07","1","Bottom Water","<0.1","2.8","0.02","0.18","0.012","0.009","0.09","74","5.1","<1","5.2","8.1","25","33.5"
"Mirs Bay","MM5","2006-07-21","1","Surface Water","0.4","0.7","<0.02","0.11","0.007","0.007","0.01","138","9","<1","18.6","8.1","27.9","32.8"
"Mirs Bay","MM5","2006-07-21","1","Middle Water","1","1.4","<0.02","0.12","0.012","0.008","0.02","141","9.8","<1","18.6","8.1","24","33.6"
"Mirs Bay","MM5","2006-07-21","1","Bottom Water","1.2","1","0.04","0.19","0.013","0.009","0.05","112","8.1","<1","20","8","21.9","34.2"
"Mirs Bay","MM5","2006-08-17","1","Surface Water","0.8","0.7","<0.02","0.13","<0.005","<0.002","0.01","109","7","<1","9.8","8.5","30.5","28.3"
"Mirs Bay","MM5","2006-08-17","1","Middle Water","0.9","1","<0.02","0.17","0.02","<0.002","0.03","108","7.1","<1","9.6","8.4","28.3","30.5"
"Mirs Bay","MM5","2006-08-17","1","Bottom Water","0.5","15","0.05","0.38","0.013","0.025","0.22","69","4.7","<1","20.8","8.1","25.1","33"
"Mirs Bay","MM5","2006-09-21","1","Surface Water","0.8","1.3","<0.02","0.1","0.032","0.002","0.04","103","6.9","<1","9","8.1","26.7","32.1"
"Mirs Bay","MM5","2006-09-21","1","Middle Water","0.6","<0.5","<0.02","0.17","0.046","0.004","0.05","104","6.9","<1","8.6","8.1","26.6","33.1"
"Mirs Bay","MM5","2006-09-21","1","Bottom Water","0.4","<0.5","0.02","0.13","0.038","0.008","0.07","89","6","<1","8.5","8.1","25.4","33.2"
"Mirs Bay","MM5","2006-10-19","1","Surface Water","1.4","2.2","<0.02","0.11","0.026","<0.002","0.03","100","6.6","<1","10.1","7.9","27.4","32.9"
"Mirs Bay","MM5","2006-10-19","1","Middle Water","1.3","1.2","<0.02","0.14","0.031","<0.002","0.05","97","6.4","<1","10","7.9","27.2","32.9"
"Mirs Bay","MM5","2006-10-19","1","Bottom Water","1.3","2.6","<0.02","0.11","0.031","<0.002","0.05","90","5.9","<1","10.6","7.9","27.2","32.9"
"Mirs Bay","MM5","2006-11-22","1","Surface Water","<0.1","1.3","<0.02","0.13","0.037","0.007","0.05","109","7.6","<1","10.6","8.1","24.2","32.8"
"Mirs Bay","MM5","2006-11-22","1","Middle Water","<0.1","1","<0.02","0.13","0.025","0.005","0.04","112","7.8","2","10.1","8.1","24.3","32.9"
"Mirs Bay","MM5","2006-11-22","1","Bottom Water","0.2","3.3","<0.02","0.11","0.028","0.006","0.04","111","7.6","<1","13.3","8.2","24.5","33.1"
"Mirs Bay","MM5","2006-12-14","1","Surface Water","<0.1","8.5","<0.02","0.15","0.025","0.007","0.03","96","7","<1","18.5","7.9","21.5","33.1"
"Mirs Bay","MM5","2006-12-14","1","Middle Water","<0.1","7.8","0.02","0.14","0.029","0.007","0.04","98","7.1","1","20.5","7.9","21.5","33.1"
"Mirs Bay","MM5","2006-12-14","1","Bottom Water","0.1","12","<0.02","0.14","0.02","0.007","0.04","98","7.1","<1","22.8","7.9","21.5","33.1"
"Mirs Bay","MM5","2007-01-08","1","Surface Water","0.6","1","<0.02","0.12","0.017","0.006","0.03","93","7.3","<1","9.8","7.4","17.9","33.4"
"Mirs Bay","MM5","2007-01-08","1","Middle Water","0.6","1.2","<0.02","0.13","0.017","0.006","0.03","95","7.4","<1","9.5","7.4","17.9","33.4"
"Mirs Bay","MM5","2007-01-08","1","Bottom Water","1","1.3","<0.02","0.11","0.018","0.006","0.03","95","7.4","<1","9.5","7.5","17.8","33.4"
"Mirs Bay","MM5","2007-02-08","1","Surface Water","0.7","0.5","0.04","0.2","0.01","0.006","0.01","110","8.6","<1","7.2","8.3","17.5","33.2"
"Mirs Bay","MM5","2007-02-08","1","Middle Water","1.1","0.5","0.02","0.14","0.009","0.007","0.02","109","8.5","<1","7.2","8.3","17.3","33.2"
"Mirs Bay","MM5","2007-02-08","1","Bottom Water","1.2","8","0.02","0.15","0.007","0.006","0.01","103","8.2","<1","13.5","8.3","16.7","33.2"
"Mirs Bay","MM5","2007-03-28","1","Surface Water","0.3","0.7","<0.02","0.15","0.02","0.006","0.02","111","8.2","<1","7.9","8.2","20.5","33.4"
"Mirs Bay","MM5","2007-03-28","1","Middle Water","0.5","1.1","<0.02","0.16","0.022","0.006","0.03","105","8","<1","7.8","8.2","19.3","33.4"
"Mirs Bay","MM5","2007-03-28","1","Bottom Water","0.3","1.6","<0.02","0.14","0.027","0.008","0.04","100","7.4","<1","8.3","8.1","20.3","34.1"
"Mirs Bay","MM5","2007-04-25","1","Surface Water","0.5","0.8","<0.02","0.12","0.042","0.008","0.05","92","6.6","24","7.9","8.3","22.2","33.5"
"Mirs Bay","MM5","2007-04-25","1","Middle Water","0.4","1.4","<0.02","0.13","0.033","0.008","0.04","92","6.6","5","8","8.3","22","33.7"
"Mirs Bay","MM5","2007-04-25","1","Bottom Water","0.4","3.2","0.02","0.13","0.048","0.008","0.06","84","6.1","<1","9.2","8.3","21.6","34"
"Mirs Bay","MM5","2007-05-18","1","Surface Water","0.2","0.8","<0.02","0.1","0.011","0.006","0.02","92","6.1","<1","13","8.2","26.4","33.8"
"Mirs Bay","MM5","2007-05-18","1","Middle Water","0.3","0.8","<0.02","0.13","0.01","0.007","0.01","94","6.3","<1","12.2","8.2","25.7","33.8"
"Mirs Bay","MM5","2007-05-18","1","Bottom Water","0.3","0.8","<0.02","0.12","0.016","0.007","0.02","54","3.7","<1","11.5","8.2","25","34.4"
"Mirs Bay","MM5","2007-06-11","1","Surface Water","1","0.7","<0.02","0.13","0.013","0.004","0.04","87","5.8","<1","9","8.1","26.5","31.8"
"Mirs Bay","MM5","2007-06-11","1","Middle Water","0.3","0.7","0.02","0.14","0.011","0.009","0.05","65","4.4","<1","8.7","8.1","24.7","33.8"
"Mirs Bay","MM5","2007-06-11","1","Bottom Water","0.1","2.3","<0.02","0.13","0.01","0.01","0.06","62","4.3","<1","9.9","8.1","23","34.3"
"Mirs Bay","MM5","2007-07-09","1","Surface Water","1.1","1.5","<0.02","0.19","0.023","<0.002","0.03","96","6.1","<1","23.2","8.5","30.3","29.4"
"Mirs Bay","MM5","2007-07-09","1","Middle Water","0.8","1.4","0.03","0.34","0.031","0.012","0.1","51","3.6","<1","21.4","8.3","23.8","33.8"
"Mirs Bay","MM5","2007-07-09","1","Bottom Water","0.2","6.7","0.03","0.19","0.026","0.018","0.14","46","3.2","<1","29.3","8.2","22.4","34.4"
"Mirs Bay","MM5","2007-08-16","1","Surface Water","<0.1","13","0.02","0.22","0.028","0.014","0.1","67","4.4","<1","9.4","8.2","26.9","32.6"
"Mirs Bay","MM5","2007-08-16","1","Middle Water","0.3","1.8","<0.02","0.22","0.026","0.013","0.1","45","3.1","<1","9.9","8.1","24.6","33.7"
"Mirs Bay","MM5","2007-08-16","1","Bottom Water","1","13","0.02","0.17","0.023","0.015","0.1","59","4.2","<1","18.7","8","22.4","34.5"
"Mirs Bay","MM5","2007-09-07","1","Surface Water","0.8","1.7","0.02","0.15","0.029","0.005","0.04","84","5.5","<1","10.3","8.2","28","31.9"
"Mirs Bay","MM5","2007-09-07","1","Middle Water","1","1.4","<0.02","0.17","0.033","0.004","0.04","77","5.2","<1","10.3","8.2","25.6","33.2"
"Mirs Bay","MM5","2007-09-07","1","Bottom Water","0.4","2","<0.02","0.17","0.041","0.006","0.05","37","2.6","<1","11","8.1","22.5","34.3"
"Mirs Bay","MM5","2007-10-22","1","Surface Water","0.3","3.8","0.02","0.17","0.031","0.007","0.05","97","6.5","<1","13.9","8.2","26.4","32.8"
"Mirs Bay","MM5","2007-10-22","1","Middle Water","0.4","3.4","0.02","0.2","0.036","0.006","0.06","99","6.7","<1","13.3","8.2","26.1","32.8"
"Mirs Bay","MM5","2007-10-22","1","Bottom Water","0.3","3.7","0.03","0.17","0.025","0.007","0.05","98","6.6","<1","12.9","8.2","26.1","32.8"
"Mirs Bay","MM5","2007-11-14","1","Surface Water","0.4","4","0.02","0.26","0.024","0.01","0.1","88","6.1","<1","4.4","8.2","23.5","33"
"Mirs Bay","MM5","2007-11-14","1","Middle Water","0.3","3.1","0.04","0.21","0.022","0.012","0.1","91","6.4","<1","4.4","8.2","23.1","33"
"Mirs Bay","MM5","2007-11-14","1","Bottom Water","0.4","4.1","0.03","0.22","0.024","0.012","0.12","90","6.3","<1","4.3","8.2","23","33"
"Mirs Bay","MM5","2007-12-13","1","Surface Water","2","2.2","0.02","0.17","0.017","0.005","0.02","122","9.1","<1","6.5","8.4","20.4","31.8"
"Mirs Bay","MM5","2007-12-13","1","Middle Water","1.6","1.6","0.03","0.2","0.028","0.004","0.04","123","9.2","<1","6.7","8.4","20.2","31.8"
"Mirs Bay","MM5","2007-12-13","1","Bottom Water","1.1","2.7","0.02","0.26","0.053","0.01","0.1","102","7.7","<1","8","8.3","19.9","31.9"
"Mirs Bay","MM5","2008-01-14","1","Surface Water","0.8","4.1","<0.02","0.19","0.037","0.005","0.05","96","7.4","<1","7.9","8.3","18.3","31.8"
"Mirs Bay","MM5","2008-01-14","1","Middle Water","0.8","4.4","<0.02","0.2","0.039","0.006","0.06","100","7.8","<1","8.1","8.3","18.3","31.8"
"Mirs Bay","MM5","2008-01-14","1","Bottom Water","0.6","7.9","<0.02","0.21","0.037","0.006","0.05","100","7.8","<1","9.7","8.3","18.3","31.8"
"Mirs Bay","MM5","2008-02-20","1","Surface Water","0.7","1","<0.02","0.33","0.015","0.012","0.17","115","9.6","<1","7.4","7.8","14.4","32"
"Mirs Bay","MM5","2008-02-20","1","Middle Water","0.9","1.7","<0.02","0.3","0.02","0.012","0.17","114","9.6","<1","7.5","7.8","13.9","32"
"Mirs Bay","MM5","2008-02-20","1","Bottom Water","0.6","4","0.02","0.32","0.018","0.014","0.18","110","9.3","<1","10.3","7.8","13.8","32"
"Mirs Bay","MM5","2008-03-11","1","Surface Water","1.1","0.5","<0.02","0.14","0.035","0.004","0.04","126","10","<1","9","8.3","17.3","31.9"
"Mirs Bay","MM5","2008-03-11","1","Middle Water","1.3","1","<0.02","0.19","0.028","0.004","0.04","127","10.3","<1","6.8","8.3","16.2","32.1"
"Mirs Bay","MM5","2008-03-11","1","Bottom Water","0.7","4.5","<0.02","0.19","0.041","0.007","0.07","117","9.5","<1","9.9","8.2","15.7","32.4"
"Mirs Bay","MM5","2008-04-10","1","Surface Water","1.8","5.8","0.03","0.18","0.031","0.006","0.04","138","9.8","<1","8","8.2","22.8","32.3"
"Mirs Bay","MM5","2008-04-10","1","Middle Water","1.4","1.6","0.03","0.15","0.027","0.006","0.03","91","6.8","<1","8.4","8.2","19.9","33.1"
"Mirs Bay","MM5","2008-04-10","1","Bottom Water","0.6","6","<0.02","0.24","0.044","0.006","0.05","84","6.3","<1","12","8.2","20.1","33.6"
"Mirs Bay","MM5","2008-05-09","1","Surface Water","1.3","0.6","<0.02","0.3","0.025","0.007","0.03","99","6.8","<1","4.5","8.2","24.4","33.2"
"Mirs Bay","MM5","2008-05-09","1","Middle Water","1.3","0.9","<0.02","0.18","0.021","0.01","0.03","100","6.9","<1","4.7","8.2","23.9","33.5"
"Mirs Bay","MM5","2008-05-09","1","Bottom Water","1.4","2.8","0.02","0.18","0.03","0.007","0.04","89","6.2","15","6.7","8.2","23.5","33.6"
"Mirs Bay","MM5","2008-06-05","1","Surface Water","0.4","0.5","<0.02","0.28","0.01","0.006","0.07","80","5.3","<1","4.5","8.3","26.5","31.7"
"Mirs Bay","MM5","2008-06-05","1","Middle Water","0.3","<0.5","0.02","0.23","0.02","0.005","0.07","98","6.6","<1","4.6","8.3","26","31.9"
"Mirs Bay","MM5","2008-06-05","1","Bottom Water","0.4","1.8","0.03","0.25","0.012","0.008","0.08","63","4.3","<1","6.2","8.2","25","33.2"
"Mirs Bay","MM5","2008-07-25","1","Surface Water","0.9","1.7","0.03","0.15","0.022","0.004","0.03","98","6.3","<1","5.8","8.4","29.6","30.2"
"Mirs Bay","MM5","2008-07-25","1","Middle Water","0.6","1.4","0.02","0.1","0.029","0.011","0.03","93","6.6","<1","5.4","8.4","22.9","34.1"
"Mirs Bay","MM5","2008-07-25","1","Bottom Water","0.6","3.8","0.04","0.24","0.04","0.016","0.12","46","3.3","<1","8.1","8.3","22.1","34.3"
"Mirs Bay","MM5","2008-08-13","1","Surface Water","0.5","1.6","<0.02","0.18","0.022","0.004","0.03","101","6.6","<1","5.2","8.5","28.1","30.8"
"Mirs Bay","MM5","2008-08-13","1","Middle Water","0.7","1.9","<0.02","0.16","0.024","0.004","0.03","88","5.9","<1","8.6","8.4","27","31.2"
"Mirs Bay","MM5","2008-08-13","1","Bottom Water","0.3","1.8","<0.02","0.21","0.055","0.009","0.1","48","3.3","<1","6.4","8.3","25.5","32.2"
"Mirs Bay","MM5","2008-09-12","1","Surface Water","1.2","3","<0.02","0.23","<0.005","0.002","0.01","110","7.1","<1","7.5","8.3","29.5","29.7"
"Mirs Bay","MM5","2008-09-12","1","Middle Water","0.9","1.1","<0.02","0.27","<0.005","0.002","0.01","109","7.1","<1","7.3","8.3","28.9","30.7"
"Mirs Bay","MM5","2008-09-12","1","Bottom Water","1","2.8","<0.02","0.22","<0.005","0.002","0.01","48","3.3","100","7.1","8","25.3","33.2"
"Mirs Bay","MM5","2008-10-22","1","Surface Water","0.4","1.8","0.02","0.3","<0.005","0.006","0.01","108","7.1","<1","0.8","8.4","27.4","32.2"
"Mirs Bay","MM5","2008-10-22","1","Middle Water","0.4","2.6","<0.02","0.21","<0.005","0.007","0.01","107","7.1","<1","1.5","8.3","27.1","32.3"
"Mirs Bay","MM5","2008-10-22","1","Bottom Water","0.4","4.5","<0.02","0.19","0.009","0.007","0.02","101","6.7","<1","2","8.3","27.1","32.3"
"Mirs Bay","MM5","2008-11-19","1","Surface Water","0.1","3","0.02","0.11","0.017","0.006","0.03","96","6.7","<1","2","8.3","24","32.5"
"Mirs Bay","MM5","2008-11-19","1","Middle Water","0.2","3.4","0.02","0.3","0.014","0.006","0.02","97","6.7","<1","2","8.3","24.1","32.5"
"Mirs Bay","MM5","2008-11-19","1","Bottom Water","0.2","4.2","0.02","0.14","0.012","0.006","0.02","96","6.7","<1","2.6","8.3","24.1","32.5"
"Mirs Bay","MM5","2008-12-09","1","Surface Water","0.4","4.8","<0.02","0.14","0.012","0.008","0.03","96","7.1","<1","5","8.2","20.2","33"
"Mirs Bay","MM5","2008-12-09","1","Middle Water","0.4","4.9","<0.02","0.18","0.014","0.009","0.03","95","7.1","<1","4.4","8.2","20","33"
"Mirs Bay","MM5","2008-12-09","1","Bottom Water","0.5","7","<0.02","0.16","0.012","0.009","0.03","94","7","<1","5.7","8.2","20","33"
"Mirs Bay","MM5","2009-01-16","1","Surface Water","0.5","1.8","<0.02","0.14","0.029","0.007","0.06","100","8","<1","7.8","8","16.1","33.3"
"Mirs Bay","MM5","2009-01-16","1","Middle Water","0.6","2.4","<0.02","0.27","0.036","0.008","0.07","99","8","<1","8.4","8","15.7","33.3"
"Mirs Bay","MM5","2009-01-16","1","Bottom Water","0.5","6","<0.02","0.2","0.032","0.008","0.07","97","7.8","<1","9.7","8","15.7","33.3"
"Mirs Bay","MM5","2009-02-09","1","Surface Water","0.8","1.2","<0.02","0.2","0.009","0.007","0.02","87","6.7","<1","0.3","8.1","18.5","33.4"
"Mirs Bay","MM5","2009-02-09","1","Middle Water","0.8","0.8","<0.02","0.13","0.01","0.007","0.01","85","6.6","<1","0.3","8.1","17.9","33.4"
"Mirs Bay","MM5","2009-02-09","1","Bottom Water","0.8","0.8","<0.02","0.11","0.01","0.007","0.01","85","6.6","<1","0.3","8.1","17.6","33.4"
"Mirs Bay","MM5","2009-03-26","1","Surface Water","0.5","6.9","<0.02","0.21","<0.005","0.006","0.01","97","7.2","<1","6.8","8.3","20.1","33.3"
"Mirs Bay","MM5","2009-03-26","1","Middle Water","0.5","0.8","<0.02","0.15","0.005","0.005","0.01","93","7","<1","7.2","8.3","19.8","33.3"
"Mirs Bay","MM5","2009-03-26","1","Bottom Water","0.2","8.2","<0.02","0.14","<0.005","0.005","0.01","74","5.5","<1","17.7","8.2","19.6","33.7"
"Mirs Bay","MM5","2009-04-20","1","Surface Water","0.8","1.4","<0.02","0.13","<0.005","0.006","0.01","80","5.7","<1","0.7","8.1","22.7","33.2"
"Mirs Bay","MM5","2009-04-20","1","Middle Water","0.5","1.6","<0.02","0.12","<0.005","0.006","0.01","81","5.9","<1","0.6","8.1","21.7","33.5"
"Mirs Bay","MM5","2009-04-20","1","Bottom Water","0.4","1.5","<0.02","0.13","0.017","0.006","0.03","82","5.9","<1","1.1","8.1","21.8","33.8"
"Mirs Bay","MM5","2009-05-18","1","Surface Water","0.2","<0.5","<0.02","0.06","0.008","0.006","0.01","78","5.1","<1","0.2","8","26.8","33.4"
"Mirs Bay","MM5","2009-05-18","1","Middle Water","<0.1","<0.5","<0.02","0.06","0.005","0.007","0.01","71","4.7","<1","0.2","8","26","33.5"
"Mirs Bay","MM5","2009-05-18","1","Bottom Water","0.1","<0.5","<0.02","0.05","0.007","0.007","0.01","80","5.4","<1","0.2","8","25.3","33.7"
"Mirs Bay","MM5","2009-06-05","1","Surface Water","0.6","0.7","<0.02","0.1","0.015","0.007","0.02","84","5.5","<1","0.4","8.1","27.8","31.9"
"Mirs Bay","MM5","2009-06-05","1","Middle Water","0.4","1.4","<0.02","0.1","0.009","0.007","0.01","92","6.1","<1","0.7","8","27.4","32"
"Mirs Bay","MM5","2009-06-05","1","Bottom Water","0.2","2.4","<0.02","0.16","0.015","0.006","0.02","80","5.3","2","3.4","7.9","27","32.5"
"Mirs Bay","MM5","2009-07-08","1","Surface Water","2.3","1.6","<0.02","0.15","0.022","0.003","0.03","112","7.3","<1","8.8","8.4","28.9","30.6"
"Mirs Bay","MM5","2009-07-08","1","Middle Water","0.5","1.3","<0.02","0.11","0.026","0.008","0.09","39","2.7","<1","8.9","8","24.6","33.8"
"Mirs Bay","MM5","2009-07-08","1","Bottom Water","<0.1","2.9","0.02","0.14","0.014","0.012","0.11","28","1.9","<1","10.5","8.1","23.7","34.2"
"Mirs Bay","MM5","2009-08-19","1","Surface Water","0.8","0.9","<0.02","0.11","0.007","<0.002","0.02","92","5.9","<1","7.2","8.5","29.6","31.4"
"Mirs Bay","MM5","2009-08-19","1","Middle Water","0.9","0.8","<0.02","0.1","0.034","0.004","0.04","78","5.3","<1","7","8.4","24.8","33.6"
"Mirs Bay","MM5","2009-08-19","1","Bottom Water","0.2","2.3","0.03","0.17","0.012","0.016","0.13","44","3.1","<1","9.2","8.3","22.6","34.3"
"Mirs Bay","MM5","2009-09-17","1","Surface Water","0.5","3.6","0.02","0.11","0.038","0.005","0.05","99","6.3","<1","2.9","8.1","30","31.1"
"Mirs Bay","MM5","2009-09-17","1","Middle Water","0.4","2.9","<0.02","0.11","0.04","0.006","0.06","95","6.1","<1","2.7","8.1","29.4","31.1"
"Mirs Bay","MM5","2009-09-17","1","Bottom Water","0.4","3.6","<0.02","0.14","0.045","0.009","0.07","93","6","<1","4.9","8.1","29.3","31.3"
"Mirs Bay","MM5","2009-10-16","1","Surface Water","0.6","4.8","<0.02","0.13","0.01","0.006","0.02","102","6.6","<1","1","8.1","28.1","32.1"
"Mirs Bay","MM5","2009-10-16","1","Middle Water","0.6","1.8","<0.02","0.11","0.015","0.005","0.02","97","6.4","<1","1.2","8.1","27.7","32.2"
"Mirs Bay","MM5","2009-10-16","1","Bottom Water","0.6","3.8","<0.02","0.16","0.012","0.005","0.03","94","6.1","<1","2.7","8.1","27.7","32.3"
"Mirs Bay","MM5","2009-11-23","1","Surface Water","0.4","4","<0.02","0.18","0.009","0.01","0.06","98","7.3","<1","3.4","8.2","20.5","33.3"
"Mirs Bay","MM5","2009-11-23","1","Middle Water","0.5","4.3","0.02","0.18","0.014","0.01","0.06","97","7.2","<1","3.6","8.2","20.4","33.3"
"Mirs Bay","MM5","2009-11-23","1","Bottom Water","0.5","5","<0.02","0.16","0.01","0.011","0.06","97","7.2","<1","4","8.2","20.4","33.3"
"Mirs Bay","MM5","2009-12-09","1","Surface Water","0.4","1.7","<0.02","0.11","0.021","0.008","0.03","103","7.7","<1","8.1","8","20.2","33.2"
"Mirs Bay","MM5","2009-12-09","1","Middle Water","0.6","1.9","<0.02","0.16","0.04","0.008","0.05","102","7.6","<1","1.5","8","20.2","33.2"
"Mirs Bay","MM5","2009-12-09","1","Bottom Water","0.4","4.1","<0.02","0.14","0.041","0.009","0.05","98","7.3","1","4.3","8","20.2","33.2"
"Mirs Bay","MM5","2010-01-11","1","Surface Water","0.9","1.5","<0.02","0.17","0.02","0.007","0.06","99","7.8","<1","4.4","7.9","17.3","32.3"
"Mirs Bay","MM5","2010-01-11","1","Middle Water","1","2.2","<0.02","0.17","0.017","0.007","0.06","99","7.8","<1","1.3","7.9","17.3","32.3"
"Mirs Bay","MM5","2010-01-11","1","Bottom Water","0.7","1.8","0.02","0.18","0.019","0.008","0.06","99","7.8","<1","1.3","7.9","17.3","32.4"
"Mirs Bay","MM5","2010-02-01","1","Surface Water","1.1","<0.5","0.03","0.19","0.03","0.012","0.04","110","8.6","<1","1","8","18.2","32.3"
"Mirs Bay","MM5","2010-02-01","1","Middle Water","0.8","0.8","0.03","0.13","0.012","0.013","0.03","104","8.2","<1","0.8","8","17.5","32.4"
"Mirs Bay","MM5","2010-02-01","1","Bottom Water","0.3","2.2","0.02","0.18","0.023","0.008","0.09","99","7.8","<1","1.9","7.9","17.3","32.5"
"Mirs Bay","MM5","2010-03-10","1","Surface Water","0.5","1.3","<0.02","0.14","0.028","0.007","0.05","95","7.5","<1","6.7","8.1","17.6","32.8"
"Mirs Bay","MM5","2010-03-10","1","Middle Water","0.5","1.1","<0.02","0.18","0.03","0.006","0.05","95","7.4","<1","7.3","8.1","17.5","32.8"
"Mirs Bay","MM5","2010-03-10","1","Bottom Water","0.7","2.6","<0.02","0.17","0.026","0.006","0.05","96","7.5","<1","9.3","8.2","17.9","33"
"Mirs Bay","MM5","2010-04-19","1","Surface Water","0.9","1.4","<0.02","0.11","0.008","0.004","0.02","105","7.9","<1","1.1","7.7","19.9","33.3"
"Mirs Bay","MM5","2010-04-19","1","Middle Water","0.7","1.4","<0.02","0.09","0.02","0.008","0.03","103","7.7","<1","0.9","7.7","19.8","33.4"
"Mirs Bay","MM5","2010-04-19","1","Bottom Water","0.4","2.6","<0.02","0.08","0.015","0.007","0.04","99","7.4","<1","2","7.7","19.6","33.5"
"Mirs Bay","MM5","2010-05-24","1","Surface Water","0.6","1.4","<0.02","0.12","0.009","0.003","0.02","109","7.3","<1","0.9","7.8","25.7","32.9"
"Mirs Bay","MM5","2010-05-24","1","Middle Water","0.7","1.6","<0.02","0.16","0.013","0.004","0.02","104","7.2","<1","0.9","7.7","24.1","33.3"
"Mirs Bay","MM5","2010-05-24","1","Bottom Water","0.3","3.8","<0.02","0.11","0.082","0.008","0.1","85","5.9","<1","3.2","7.7","23.7","34"
"Mirs Bay","MM5","2010-06-09","1","Surface Water","0.5","0.7","<0.02","0.16","0.018","0.002","0.03","80","5.4","<1","0.7","7.9","25.9","31.2"
"Mirs Bay","MM5","2010-06-09","1","Middle Water","0.5","0.7","<0.02","0.1","0.023","0.004","0.03","85","5.7","<1","0.7","7.9","26","32.3"
"Mirs Bay","MM5","2010-06-09","1","Bottom Water","0.5","0.7","<0.02","0.09","0.021","0.005","0.04","73","4.9","<1","0.8","7.8","26","32.7"
"Mirs Bay","MM5","2010-07-28","1","Surface Water","1","0.8","<0.02","0.16","0.027","0.004","0.03","83","5.5","<1","0.7","8.1","28.6","26.8"
"Mirs Bay","MM5","2010-07-28","1","Middle Water","0.5","<0.5","<0.02","0.11","0.02","0.004","0.03","101","6.5","<1","0.5","8.1","28.9","31.8"
